campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,roas_calculated
700286,Membership Drive,09/10/2024,Inactive,Social Media,8314,462,31,"£4,745.57","£8,331.49",2.53,1.755635256
681783,Category Promotion,09/10/2024,All,App,6641,997,13,"£4,227.26","£4,278.97",3.82,1.01223251
99247,App Push Notification,09/10/2024,New Users,App,4091,270,72,"£1,486.72","£7,910.02",2.01,5.320450387
506051,Email Campaign,09/10/2024,All,App,5857,564,84,"£3,662.32","£5,293.72",2.91,1.44545534
984675,Referral Program,09/10/2024,Premium,Email,6260,630,28,"£2,575.54","£9,232.77",2.43,3.584789986
920182,New User Discount,08/10/2024,Premium,App,8521,263,97,"£4,575.74","£8,327.76",1.53,1.81998103
410349,Weekend Special,08/10/2024,New Users,SMS,4497,774,78,"£3,269.78","£7,706.28",3.38,2.356819113
480767,Festival Offer,08/10/2024,Premium,SMS,8249,570,76,"£2,213.81","£5,793.07",2.44,2.616787349
704550,Flash Sale,08/10/2024,Inactive,SMS,7088,438,58,"£2,353.70","£2,416.62",3.01,1.026732379
678289,Membership Drive,08/10/2024,Premium,App,4046,211,27,"£1,630.04","£9,065.16",1.93,5.561311379
227876,Category Promotion,08/10/2024,Premium,Social Media,9786,216,86,"£2,972.28","£2,731.11",2.4,0.9188602689
981243,App Push Notification,08/10/2024,Premium,Email,2812,433,31,"£4,413.07","£8,772.01",2.52,1.987734162
703756,Email Campaign,08/10/2024,Inactive,SMS,5291,476,10,"£4,082.16","£4,658.52",3.54,1.141189958
196871,Referral Program,08/10/2024,New Users,Email,5613,857,56,"£1,034.90","£8,995.10",3.66,8.691757658
645197,New User Discount,07/10/2024,All,Email,8029,981,47,"£4,087.75","£4,305.53",3.19,1.053276252
757353,Weekend Special,07/10/2024,All,Social Media,7518,977,99,"£2,771.88","£4,162.21",2.35,1.501583763
61497,Festival Offer,07/10/2024,All,SMS,4984,871,38,"£2,497.43","£8,615.47",3.1,3.449734327
79554,Flash Sale,07/10/2024,Premium,App,4202,102,17,"£2,513.73","£6,299.72",2.53,2.506124365
868464,Membership Drive,07/10/2024,New Users,Email,6939,424,55,"£3,927.86","£9,281.61",2.76,2.363019558
476429,Category Promotion,07/10/2024,Premium,SMS,2581,723,33,"£3,518.26","£8,412.23",2.72,2.391019993
878025,App Push Notification,07/10/2024,All,Email,1081,889,55,"£1,227.18","£6,710.80",2.55,5.468472433
350110,Email Campaign,07/10/2024,Inactive,SMS,7933,711,24,"£3,857.05","£3,523.62",2.12,0.9135531041
660754,Referral Program,07/10/2024,Premium,Email,5780,741,85,"£2,377.05","£4,349.01",2.79,1.829582886
719962,New User Discount,06/10/2024,Inactive,App,2358,397,41,"£1,189.46","£7,674.93",2.91,6.45244901
880415,Weekend Special,06/10/2024,Inactive,App,9977,636,41,"£3,025.67","£7,559.58",2.85,2.498481328
820323,Festival Offer,06/10/2024,All,SMS,2274,820,23,"£1,102.91","£7,440.51",2.8,6.746253094
178021,Flash Sale,06/10/2024,Inactive,Email,4171,561,65,"£4,676.32","£2,214.84",3.12,0.4736288363
983547,Membership Drive,06/10/2024,All,SMS,7939,264,14,"£1,753.80","£2,660.08",3.48,1.516752195
971866,Category Promotion,06/10/2024,New Users,SMS,8760,191,78,"£4,339.28","£5,537.59",2.24,1.276154109
452929,App Push Notification,06/10/2024,All,Email,3100,710,37,"£4,313.18","£7,681.84",2.9,1.781015399
772590,Email Campaign,06/10/2024,All,App,7054,838,11,"£2,847.69","£4,782.03",3.87,1.679266353
175213,Referral Program,06/10/2024,New Users,Email,6788,454,19,"£4,454.21","£8,202.70",3.54,1.84156113
121986,New User Discount,05/10/2024,New Users,App,5915,556,60,"£4,173.92","£6,644.74",1.94,1.591966305
591904,Weekend Special,05/10/2024,New Users,Social Media,5590,976,70,"£1,106.09","£3,476.56",2.83,3.143107704
75541,Festival Offer,05/10/2024,Inactive,Social Media,3427,380,34,"£1,833.76","£9,020.25",1.91,4.91899158
185728,Flash Sale,05/10/2024,Inactive,SMS,2108,412,45,"£4,877.23","£2,501.90",3.27,0.512975603
801086,Membership Drive,05/10/2024,All,Social Media,1475,859,84,"£2,772.31","£2,590.49",3.23,0.9344157039
608227,Category Promotion,05/10/2024,New Users,App,6540,801,95,"£1,269.01","£6,385.74",3.17,5.032064365
615865,App Push Notification,05/10/2024,All,Social Media,6166,558,88,"£3,932.73","£7,898.49",3.1,2.008398746
723498,Email Campaign,05/10/2024,Inactive,App,6801,104,32,"£2,500.47","£8,843.86",2.5,3.536879067
702150,Referral Program,05/10/2024,New Users,SMS,9703,566,61,"£4,213.46","£3,232.52",1.63,0.7671889611
454301,New User Discount,04/10/2024,New Users,Email,5611,206,73,"£4,129.01","£7,558.84",2.59,1.830666431
609827,Weekend Special,04/10/2024,Premium,App,2256,396,85,"£4,797.55","£4,184.93",2.45,0.872305656
183687,Festival Offer,04/10/2024,New Users,Email,6759,534,22,"£2,307.54","£8,842.15",3.35,3.831851236
410483,Flash Sale,04/10/2024,New Users,SMS,4886,469,46,"£2,746.41","£5,753.43",2.6,2.094891149
32579,Membership Drive,04/10/2024,Premium,Email,3616,848,27,"£1,841.76","£3,599.71",2.61,1.954494614
592974,Category Promotion,04/10/2024,New Users,App,4701,260,75,"£4,980.88","£3,506.19",1.92,0.7039298277
419190,App Push Notification,04/10/2024,New Users,App,9171,307,32,"£3,036.79","£8,952.45",1.8,2.947997721
366900,Email Campaign,04/10/2024,Premium,App,2462,122,88,"£2,835.74","£9,933.10",2.44,3.50282466
831297,Referral Program,04/10/2024,New Users,Email,2449,354,33,"£1,225.24","£7,402.01",1.75,6.041273546
629614,New User Discount,03/10/2024,Premium,Social Media,5380,763,43,"£3,899.44","£8,589.47",2.19,2.202744497
589617,Weekend Special,03/10/2024,All,SMS,8710,694,90,"£3,191.69","£2,457.71",2.32,0.7700340572
845251,Festival Offer,03/10/2024,Premium,SMS,3296,228,18,"£2,676.04","£4,240.85",1.86,1.58474836
214319,Flash Sale,03/10/2024,Inactive,App,5160,547,55,"£4,418.48","£9,870.04",1.6,2.233808912
980989,Membership Drive,03/10/2024,New Users,App,9200,521,19,"£3,255.93","£3,768.57",2.68,1.157448102
175779,Category Promotion,03/10/2024,Premium,Social Media,3255,612,10,"£2,766.51","£9,581.99",3.26,3.463566009
161133,App Push Notification,03/10/2024,New Users,Email,6874,869,16,"£1,642.59","£3,025.99",2.88,1.842206515
282457,Email Campaign,03/10/2024,Inactive,SMS,3373,371,17,"£2,077.07","£3,507.33",3.57,1.688594992
310121,Referral Program,03/10/2024,All,Email,4041,178,21,"£3,636.84","£9,487.96",2.4,2.608847241
304134,New User Discount,02/10/2024,New Users,SMS,4440,339,26,"£1,426.39","£2,072.15",3.61,1.452723308
884872,Weekend Special,02/10/2024,New Users,Email,5164,978,89,"£1,058.86","£4,846.78",3.24,4.57735678
408124,Festival Offer,02/10/2024,All,Email,8702,580,58,"£3,045.76","£3,814.41",1.88,1.252367225
447012,Flash Sale,02/10/2024,Inactive,SMS,1064,821,98,"£1,401.41","£8,632.02",2.04,6.15952505
168686,Membership Drive,02/10/2024,Premium,Email,2133,969,98,"£3,282.05","£9,841.84",3.24,2.998686796
661265,Category Promotion,02/10/2024,All,Social Media,2330,520,63,"£2,342.55","£5,905.11",1.64,2.520804252
110650,App Push Notification,02/10/2024,Inactive,Social Media,3801,619,18,"£2,145.80","£7,258.00",3.22,3.382421475
438577,Email Campaign,02/10/2024,Premium,App,8940,135,68,"£4,831.21","£3,563.69",1.6,0.737639225
525904,Referral Program,02/10/2024,All,Social Media,9387,352,67,"£1,874.97","£7,563.84",2.55,4.034112546
651862,New User Discount,01/10/2024,Premium,Social Media,2586,958,85,"£4,044.28","£3,524.77",2.05,0.8715445024
590741,Weekend Special,01/10/2024,All,SMS,5644,504,19,"£3,825.87","£5,259.59",3.24,1.374743522
106256,Festival Offer,01/10/2024,All,Email,1091,717,26,"£2,443.05","£7,152.13",1.59,2.927541393
981856,Flash Sale,01/10/2024,Premium,Social Media,4923,509,99,"£3,284.33","£6,276.10",2.23,1.910922471
379072,Membership Drive,01/10/2024,All,Email,7032,876,21,"£2,002.69","£4,907.77",2.9,2.450588958
758578,Category Promotion,01/10/2024,Premium,Email,5986,993,71,"£1,932.62","£4,548.25",3.6,2.353411431
96258,App Push Notification,01/10/2024,New Users,Social Media,5379,565,17,"£3,056.00","£3,520.12",1.65,1.151871728
237321,Email Campaign,01/10/2024,All,SMS,8296,989,72,"£2,633.20","£4,670.64",3.17,1.77375057
120536,Referral Program,01/10/2024,Inactive,Email,8654,642,96,"£2,129.02","£5,956.14",3.27,2.797597016
668849,New User Discount,30/09/2024,New Users,Email,8850,126,17,"£3,664.15","£5,397.30",1.82,1.473001924
135541,Weekend Special,30/09/2024,Premium,App,8975,766,23,"£2,462.09","£3,637.45",2.41,1.477383036
735206,Festival Offer,30/09/2024,New Users,App,1798,191,91,"£4,376.28","£8,283.13",3.26,1.892733098
625277,Flash Sale,30/09/2024,Inactive,SMS,2307,890,95,"£4,844.96","£2,211.54",2.54,0.4564619729
172893,Membership Drive,30/09/2024,Inactive,Social Media,7094,972,64,"£3,221.91","£4,439.82",3.88,1.378008697
968429,Category Promotion,30/09/2024,Inactive,Social Media,6993,807,80,"£2,023.52","£5,974.74",2.8,2.952646873
436788,App Push Notification,30/09/2024,All,Social Media,2759,383,91,"£3,820.99","£5,565.80",2.38,1.456638201
97177,Email Campaign,30/09/2024,New Users,App,8317,797,72,"£2,075.05","£5,413.21",3.49,2.608713043
912532,Referral Program,30/09/2024,New Users,SMS,3033,987,66,"£1,050.47","£8,408.81",2.45,8.004807372
430241,New User Discount,29/09/2024,All,SMS,8057,919,64,"£4,241.62","£9,942.14",1.94,2.343948774
750631,Weekend Special,29/09/2024,New Users,App,9566,424,50,"£4,495.05","£2,810.25",3.33,0.6251877065
762682,Festival Offer,29/09/2024,All,App,3662,667,99,"£1,126.11","£4,579.55",2.73,4.066698635
752622,Flash Sale,29/09/2024,Premium,App,7040,775,31,"£2,463.87","£2,070.71",2.22,0.8404298928
274506,Membership Drive,29/09/2024,New Users,Social Media,3515,912,32,"£3,594.68","£7,744.51",1.59,2.154436556
525095,Category Promotion,29/09/2024,Premium,Social Media,5607,860,93,"£4,829.25","£6,140.48",3.04,1.271518352
182644,App Push Notification,29/09/2024,Inactive,Email,1185,780,48,"£3,687.23","£9,066.61",3.54,2.458921738
545911,Email Campaign,29/09/2024,Premium,Social Media,1981,534,95,"£4,097.54","£5,047.88",3.58,1.231929402
828636,Referral Program,29/09/2024,Inactive,Email,7640,970,94,"£3,022.77","£8,815.63",1.68,2.916407798
866163,New User Discount,28/09/2024,New Users,Email,7632,497,44,"£1,025.98","£9,484.10",1.93,9.243942377
289833,Weekend Special,28/09/2024,Premium,Email,9251,645,29,"£4,163.77","£2,735.37",2.61,0.6569455085
749333,Festival Offer,28/09/2024,Inactive,App,4121,296,47,"£4,028.86","£4,825.08",3.5,1.197629106
791619,Flash Sale,28/09/2024,All,SMS,5248,634,99,"£2,125.76","£9,647.10",3.11,4.538188695
290649,Membership Drive,28/09/2024,Premium,Email,5127,864,93,"£2,805.90","£3,852.16",1.76,1.372878577
729407,Category Promotion,28/09/2024,Inactive,SMS,4155,940,42,"£2,488.64","£8,059.82",3.57,3.2386444
640855,App Push Notification,28/09/2024,New Users,Social Media,1108,936,93,"£4,983.04","£3,228.67",2.71,0.6479317846
879023,Email Campaign,28/09/2024,Premium,Social Media,2275,926,25,"£3,792.48","£5,671.63",3.74,1.495493714
118971,Referral Program,28/09/2024,All,App,6092,533,95,"£2,085.63","£4,473.29",1.73,2.144814756
336089,New User Discount,27/09/2024,Inactive,Social Media,2220,292,39,"£3,807.42","£6,822.05",2.45,1.791777634
522446,Weekend Special,27/09/2024,Premium,Email,7869,174,69,"£2,433.89","£4,314.68",2.55,1.772750617
949547,Festival Offer,27/09/2024,Premium,Social Media,8779,315,100,"£3,919.23","£7,389.26",2.16,1.88538565
771122,Flash Sale,27/09/2024,Inactive,App,5602,685,48,"£2,503.68","£9,057.48",2.94,3.617666794
575873,Membership Drive,27/09/2024,All,Email,8842,230,14,"£2,229.83","£4,809.04",2.39,2.15668459
390180,Category Promotion,27/09/2024,New Users,App,2419,823,77,"£4,988.39","£4,884.14",1.57,0.9791014736
518789,App Push Notification,27/09/2024,All,SMS,8299,510,34,"£4,629.47","£2,617.42",3.87,0.5653822144
200862,Email Campaign,27/09/2024,Inactive,Email,8770,501,78,"£4,515.94","£7,063.93",3.63,1.564221402
222562,Referral Program,27/09/2024,New Users,SMS,7188,240,77,"£2,851.20","£3,571.86",2.89,1.252756734
896324,New User Discount,26/09/2024,Premium,SMS,6359,576,35,"£1,066.47","£6,415.95",3.94,6.016062336
557067,Weekend Special,26/09/2024,Premium,Social Media,8414,180,100,"£1,825.36","£5,457.83",1.8,2.990001972
747205,Festival Offer,26/09/2024,All,App,2853,582,32,"£4,012.49","£6,437.95",1.75,1.604477519
184157,Flash Sale,26/09/2024,All,SMS,5611,444,77,"£1,389.35","£7,382.89",3.89,5.31391658
653847,Membership Drive,26/09/2024,All,Email,3422,345,92,"£3,307.59","£5,044.14",2.57,1.525019727
689098,Category Promotion,26/09/2024,All,SMS,2079,897,37,"£1,983.91","£7,661.04",2.21,3.861586463
389968,App Push Notification,26/09/2024,Premium,SMS,1592,987,57,"£4,579.65","£8,806.03",1.9,1.922860917
67480,Email Campaign,26/09/2024,New Users,App,8019,604,76,"£2,216.38","£4,921.83",3.77,2.220661619
588555,Referral Program,26/09/2024,Inactive,App,1452,679,94,"£4,925.58","£4,476.21",2.24,0.9087681045
278074,New User Discount,25/09/2024,Inactive,Social Media,9737,732,59,"£2,565.95","£8,286.33",2.04,3.229341959
127182,Weekend Special,25/09/2024,New Users,SMS,1452,863,44,"£4,240.40","£5,750.97",1.81,1.356232903
721622,Festival Offer,25/09/2024,All,Email,4844,230,26,"£3,690.93","£5,523.68",1.55,1.496555069
100487,Flash Sale,25/09/2024,New Users,SMS,8209,151,70,"£3,104.65","£4,187.59",2.9,1.348812265
145584,Membership Drive,25/09/2024,Inactive,App,5725,903,80,"£1,133.26","£7,075.73",3.39,6.24369518
860225,Category Promotion,25/09/2024,Premium,App,4389,309,81,"£4,860.67","£3,960.92",3.76,0.8148917742
616821,App Push Notification,25/09/2024,Premium,App,1537,483,85,"£2,416.66","£2,232.96",3.74,0.9239859972
713465,Email Campaign,25/09/2024,Inactive,Email,9053,989,42,"£2,619.72","£6,716.68",2.09,2.563892324
615676,Referral Program,25/09/2024,All,Email,5649,924,100,"£4,874.66","£7,073.93",2.79,1.451163773
305241,New User Discount,24/09/2024,New Users,Social Media,9598,803,67,"£2,805.32","£8,678.82",1.97,3.09370054
530806,Weekend Special,24/09/2024,Premium,Email,3678,341,72,"£2,373.92","£5,821.20",3.72,2.45214666
807153,Festival Offer,24/09/2024,Inactive,Email,8192,292,17,"£2,976.54","£5,559.23",3.68,1.867681939
722916,Flash Sale,24/09/2024,New Users,App,2597,634,25,"£4,343.88","£2,298.70",2.34,0.5291812849
846608,Membership Drive,24/09/2024,New Users,Email,8485,181,67,"£3,783.79","£7,419.36",2.96,1.960827636
460293,Category Promotion,24/09/2024,All,Email,4442,846,61,"£2,295.69","£5,534.23",3.38,2.410704407
287769,App Push Notification,24/09/2024,Premium,Email,8770,206,17,"£2,375.52","£9,175.23",1.81,3.862409073
802705,Email Campaign,24/09/2024,Inactive,SMS,2672,115,26,"£2,033.75","£8,010.63",2.7,3.938846958
789716,Referral Program,24/09/2024,New Users,Email,3941,553,63,"£4,020.69","£6,541.60",1.52,1.626984423
130943,New User Discount,23/09/2024,Inactive,Email,1870,889,13,"£3,625.54","£7,280.12",1.84,2.008009841
705032,Weekend Special,23/09/2024,All,SMS,6279,465,28,"£3,383.74","£4,971.84",2.77,1.46933275
565978,Festival Offer,23/09/2024,New Users,App,1917,708,61,"£1,361.17","£4,133.50",2.2,3.036725758
363689,Flash Sale,23/09/2024,Premium,SMS,7180,215,24,"£3,655.57","£9,184.06",3,2.512346912
679443,Membership Drive,23/09/2024,Premium,App,8002,642,20,"£3,438.57","£4,762.77",3.97,1.385101946
670881,Category Promotion,23/09/2024,Premium,SMS,3121,753,11,"£2,406.70","£9,618.34",2.13,3.996484813
959518,App Push Notification,23/09/2024,All,Social Media,4203,892,13,"£4,541.76","£8,000.34",2.48,1.761506553
499486,Email Campaign,23/09/2024,Inactive,SMS,4908,153,36,"£4,547.06","£4,568.42",3.11,1.004697541
752813,Referral Program,23/09/2024,All,SMS,3882,103,83,"£1,151.86","£6,691.75",1.67,5.809516782
851433,New User Discount,22/09/2024,All,SMS,8425,797,49,"£3,613.06","£6,005.53",3.86,1.662172784
313691,Weekend Special,22/09/2024,All,Email,4040,966,57,"£2,744.24","£3,434.18",2.51,1.251413871
857924,Festival Offer,22/09/2024,Premium,Social Media,8964,423,44,"£3,280.91","£5,890.37",2.39,1.795346413
539488,Flash Sale,22/09/2024,New Users,App,5322,715,21,"£1,382.87","£5,066.64",3.92,3.663858497
33081,Membership Drive,22/09/2024,All,SMS,2897,706,56,"£3,796.89","£4,450.19",2.42,1.172061872
408472,Category Promotion,22/09/2024,Inactive,Social Media,2701,433,74,"£1,069.15","£8,105.76",2.48,7.581499322
891650,App Push Notification,22/09/2024,Premium,Email,6100,472,88,"£1,659.16","£4,606.20",3.09,2.776224113
537473,Email Campaign,22/09/2024,Inactive,Social Media,7438,436,23,"£1,325.64","£3,710.11",3.79,2.798731179
361334,Referral Program,22/09/2024,New Users,Social Media,7990,308,61,"£1,533.45","£8,247.88",1.73,5.378642929
68709,New User Discount,21/09/2024,New Users,SMS,2557,317,49,"£2,291.66","£2,573.36",3.51,1.122923994
368548,Weekend Special,21/09/2024,Premium,Social Media,2556,694,73,"£1,560.45","£8,116.53",2.64,5.201403441
227727,Festival Offer,21/09/2024,Premium,SMS,3124,712,83,"£4,212.47","£6,433.10",3.19,1.527156276
184072,Flash Sale,21/09/2024,New Users,App,2439,448,21,"£1,263.49","£9,843.34",3.88,7.790595889
199205,Membership Drive,21/09/2024,New Users,Email,6475,665,13,"£2,740.75","£5,311.00",2.54,1.937790751
70659,Category Promotion,21/09/2024,New Users,Social Media,1260,157,27,"£4,991.00","£7,728.46",2.27,1.548479263
407558,App Push Notification,21/09/2024,Premium,Social Media,2503,464,44,"£2,992.57","£4,813.36",2.59,1.608436895
2552,Email Campaign,21/09/2024,All,Social Media,5937,600,98,"£3,542.77","£5,648.69",1.62,1.594427524
119508,Referral Program,21/09/2024,All,App,8121,715,71,"£1,336.94","£8,793.59",3.32,6.577400631
651995,New User Discount,20/09/2024,All,Email,3762,378,97,"£1,804.49","£8,799.76",3.01,4.87659117
325711,Weekend Special,20/09/2024,Premium,App,1075,304,21,"£3,712.83","£8,724.96",2.37,2.349948691
916549,Festival Offer,20/09/2024,Inactive,Email,4880,989,73,"£1,049.48","£6,270.24",2.78,5.974616
801679,Flash Sale,20/09/2024,All,Social Media,2673,338,100,"£4,653.31","£6,862.30",1.89,1.474713698
592091,Membership Drive,20/09/2024,Premium,SMS,3717,466,66,"£2,581.56","£5,992.71",3.76,2.321352206
713584,Category Promotion,20/09/2024,All,App,2525,366,56,"£4,471.69","£3,178.72",2.18,0.7108542855
662773,App Push Notification,20/09/2024,Inactive,SMS,2232,775,37,"£1,165.33","£9,178.63",1.9,7.876421271
166346,Email Campaign,20/09/2024,Premium,App,8471,945,28,"£3,566.89","£4,468.31",2.27,1.252718755
973220,Referral Program,20/09/2024,Premium,App,4249,238,83,"£2,137.97","£7,672.91",2.32,3.588876364
120592,New User Discount,19/09/2024,New Users,Email,4768,353,45,"£4,900.81","£4,433.55",1.99,0.9046565772
632927,Weekend Special,19/09/2024,Inactive,Social Media,6332,575,51,"£2,003.25","£3,491.13",1.56,1.742733059
603188,Festival Offer,19/09/2024,Premium,Social Media,5992,780,86,"£2,239.56","£2,452.02",2.71,1.094866849
264150,Flash Sale,19/09/2024,New Users,App,9980,704,10,"£3,854.33","£2,221.55",3.67,0.5763777362
210893,Membership Drive,19/09/2024,New Users,App,2380,701,43,"£3,572.00","£7,319.34",2.18,2.049087346
23447,Category Promotion,19/09/2024,All,App,4528,552,53,"£1,484.54","£3,380.76",3.42,2.27731149
